,gene,avg_astro,avg_MG,log(astro/MG),|log(astro/MG)|,chrom,start,end
14435,UCK1,1.1451394000000001,0.39128566666666664,1.0738437567938595,1.0738437567938595,9,134399188.0,134406655.0
14436,UCK2,0.5907359,0.43177000000000004,0.3134760087601666,0.3134760087601666,1,165796768.0,165880855.0
14437,UCMA,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,13263767.0,13276331.0
14438,UCN,0.1013155,0.10000000000000002,0.013069224420413795,0.013069224420413795,2,27530268.0,27531313.0
14439,UCN2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,3,48599160.0,48601206.0
14440,UCN3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,5406972.0,5416169.0
14441,UCP1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,4,141480588.0,141489959.0
14442,UCP2,1.6376991,19.789876666666668,-2.4918782585689647,2.4918782585689647,11,73685712.0,73694352.0
14443,UCP3,0.19990020000000003,0.11756733333333332,0.5308070229067484,0.5308070229067484,11,73711326.0,73720480.0
14444,UEVLD,3.365119,1.792473333333333,0.6298669099335131,0.6298669099335131,11,18552748.0,18610294.0
14445,UFM1,9.707765,16.062583333333333,-0.5035664699777807,0.5035664699777807,13,38923986.0,38937140.0
14446,UFSP1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,100486346.0,100487339.0
14447,UFSP2,5.086761,1.5429433333333336,1.192949434520447,1.192949434520447,4,186320694.0,186347139.0
14448,UGCG,1.2806577,11.807166666666667,-2.2213329176532213,2.2213329176532213,9,114659046.0,114697649.0
14449,UGDH,2.3242730000000003,1.9990333333333332,0.15074357158673152,0.15074357158673152,4,39500375.0,39529931.0
14450,UGGT1,2.251186,2.1819366666666666,0.03124432682254019,0.03124432682254019,2,128848774.0,128953251.0
14451,UGGT2,2.6475320000000004,1.8526766666666665,0.35699644503210876,0.35699644503210876,13,96453834.0,96705736.0
14452,UGT1A1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,234668894.0,234681945.0
14453,UGT1A10,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,234545100.0,234681951.0
14454,UGT1A5,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,234621638.0,234681945.0
14455,UGT1A9,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,234580499.0,234681946.0
14456,UGT2A1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,4,70454135.0,70518967.0
14457,UGT2A2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,,,
14458,UGT2A3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,4,69794181.0,69817509.0
14459,UGT3A1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,5,35951112.0,36001130.0
14460,UGT3A2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,5,36035119.0,36071460.0
14461,UHMK1,5.881257,6.894846666666666,-0.15900375808701916,0.15900375808701916,1,162467041.0,162499419.0
14462,UHRF1,0.1082888,0.10382433333333334,0.04210136378814852,0.04210136378814852,19,4909510.0,4962162.0
14463,UHRF1BP1,1.971555,2.6184833333333333,-0.28377269826356855,0.28377269826356855,6,34759857.0,34850915.0
14464,UHRF1BP1L,5.927009,10.265583333333334,-0.5492771749840029,0.5492771749840029,12,100422233.0,100536626.0
14465,UHRF2,1.336416,2.365423333333333,-0.5709656013285829,0.5709656013285829,9,6413151.0,6507054.0
14466,ULBP1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,6,150285143.0,150294844.0
14467,ULK1,0.1681622,0.12004933333333334,0.3370262204112304,0.3370262204112304,12,132379196.0,132407695.0
14468,ULK2,3.3936680000000004,3.203896666666667,0.05754356501203541,0.05754356501203541,17,19674143.0,19771249.0
14469,ULK3,2.3886169999999995,1.667074666666667,0.3596441435592497,0.3596441435592497,15,75128459.0,75135552.0
14470,ULK4,0.9013349999999999,1.0753266666666668,-0.17650277276434317,0.17650277276434317,3,41288090.0,42003922.0
14471,UMOD,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,16,20344373.0,20364037.0
14472,UMODL1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,21,43483068.0,43563105.0
14473,UMPS,0.7027414,0.4617906666666666,0.4198772861272077,0.4198772861272077,3,124449213.0,124464040.0
14474,UNC119,1.3396002999999999,0.790452,0.5275216311241615,0.5275216311241615,17,26873725.0,26879659.0
14475,UNC119B,2.762793,0.6201946666666666,1.4939639962972768,1.4939639962972768,12,121148238.0,121161443.0
14476,UNC13A,0.5333575999999999,0.10000000000000002,1.6740219325365775,1.6740219325365775,19,17712137.0,17799401.0
14477,UNC13B,1.9370520000000002,0.4769063333333334,1.4016024032557612,1.4016024032557612,9,35161999.0,35405335.0
14478,UNC13D,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,17,73823310.0,73840798.0
14479,UNC45A,0.6892613,0.16854333333333335,1.4084275565540636,1.4084275565540636,15,91471728.0,91497323.0
14480,UNC45B,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,17,33474836.0,33516364.0
14481,UNC5A,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,5,176237478.0,176307897.0
14482,UNC5B,0.36078980000000005,0.43764866666666674,-0.19312094032042607,0.19312094032042607,10,72972327.0,73062621.0
14483,UNC5C,1.7097849999999997,0.218819,2.05587800652573,2.05587800652573,4,96083655.0,96470357.0
14484,UNC5CL,0.38749369999999994,0.13083866666666666,1.085734578542001,1.085734578542001,6,40994772.0,41006928.0
14485,UNC5D,1.5177362999999997,0.10000000000000002,2.7198050414621933,2.7198050414621933,8,35092975.0,35654068.0
14486,UNC79,2.144889,0.140782,2.723630487128877,2.723630487128877,14,93799565.0,94174222.0
14487,UNC80,1.1347538,0.10395,2.390260975782178,2.390260975782178,2,210636717.0,210864024.0
14488,UNC93A,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,6,167684657.0,167729507.0
14489,UNC93B1,0.26015910000000003,0.4434823333333333,-0.533364599363717,0.533364599363717,11,67758575.0,67772452.0
14490,UNCX,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,1272543.0,1276954.0
14491,UNG,8.632566999999998,0.7237326666666667,2.4788751113384793,2.4788751113384793,12,109535379.0,109548797.0
14492,UNK,0.8318372,1.60179,-0.6552402842956319,0.6552402842956319,17,73780681.0,73821886.0
14493,UNKL,0.7137797000000001,0.14181266666666667,1.6160674335127732,1.6160674335127732,16,1413206.0,1464700.0
14494,UOX,0.1316387,0.10000000000000002,0.27489086262047924,0.27489086262047924,1,84831111.0,84863514.0
14495,UPB1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,22,24863206.0,24924358.0
14496,UPF1,0.5823715999999999,0.3014776666666667,0.6584127926076762,0.6584127926076762,19,18942744.0,18979038.0
14497,UPK1A,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,19,36157715.0,36169367.0
14498,UPK1B,0.1045651,0.14435566666666666,-0.32247031782637237,0.32247031782637237,3,118892364.0,118924000.0
14499,UPK2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,11,118795873.0,118829269.0
14500,UPK3A,0.1067156,0.10000000000000002,0.0649971659439602,0.0649971659439602,22,45680863.0,45691755.0
14501,UPK3B,0.10049129999999999,0.10000000000000002,0.004900970599706482,0.004900970599706482,7,76139745.0,76648340.0
14502,UPP1,0.3606274,0.4220246666666667,-0.1572184717916463,0.1572184717916463,7,48128225.0,48148330.0
14503,UPP2,0.6079633,0.10000000000000002,1.8049443323141208,1.8049443323141208,2,158851691.0,158992478.0
14504,UPRT,1.1470807000000003,1.2474833333333333,-0.08390799537435745,0.08390799537435745,X,74493920.0,74524435.0
14505,UQCC,2.3845579999999997,0.971482,0.897946320603622,0.897946320603622,20,33890369.0,33999944.0
14506,URB1,0.9966594000000001,0.4706343333333334,0.7503276565786575,0.7503276565786575,21,33683329.0,33765335.0
14507,URB2,1.026494,0.727521,0.3442615267287661,0.3442615267287661,1,229761981.0,229795946.0
14508,URGCP,1.8872430000000002,0.39685,1.559313937375428,1.559313937375428,7,43915493.0,43966010.0
14509,URM1,2.2068352,0.8196216666666666,0.9904718802939076,0.9904718802939076,9,131133598.0,131153015.0
14510,UROC1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,3,126200124.0,126236616.0
14511,UROD,6.982077999999999,2.36148,1.0840580390796541,1.0840580390796541,1,45477819.0,45481247.0
14512,UROS,3.956747,1.1374386666666665,1.246643272057607,1.246643272057607,10,127477146.0,127511817.0
14513,USF1,0.737452,0.9533493333333333,-0.25678039687162696,0.25678039687162696,1,161009041.0,161015767.0
14514,USH1C,0.24488690000000002,0.10000000000000002,0.8956262853184177,0.8956262853184177,11,17515442.0,17565963.0
14515,USH1G,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,17,72912176.0,72919351.0
14516,USH2A,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,215796236.0,216596738.0
14517,USHBP1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,19,17360838.0,17375573.0
14518,USP1,1.7106015000000003,1.55858,0.09306991273321469,0.09306991273321469,1,62901968.0,62917475.0
14519,USP10,4.955371,5.085076666666667,-0.025838067566966157,0.025838067566966157,16,84733555.0,84813525.0
14520,USP12,3.101126,6.067956666666667,-0.6712566488261293,0.6712566488261293,13,27640293.0,27746033.0
14521,USP13,0.9946184,0.8569203333333334,0.14901419167000454,0.14901419167000454,3,179370543.0,179507189.0
14522,USP14,4.516128,6.396833333333333,-0.34814808669646635,0.34814808669646635,18,158483.0,213739.0
14523,USP18,0.577364,0.3168393333333333,0.6000781063440497,0.6000781063440497,22,18632666.0,18672923.0
14524,USP20,0.4929956999999999,0.18103433333333332,1.0018137516930894,1.0018137516930894,9,132596977.0,132644107.0
14525,USP21,1.140323,0.3534406666666667,1.1713512086975104,1.1713512086975104,1,161129240.0,161135513.0
14526,USP25,4.139803,6.257203333333334,-0.4130851312609968,0.4130851312609968,21,17102344.0,17252377.0
14527,USP26,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,X,132158659.0,132231137.0
14528,USP27X,0.8552517,0.564546,0.41537394326636445,0.41537394326636445,X,49644470.0,49647166.0
14529,USP28,2.000382,1.42108,0.341921016410077,0.341921016410077,11,113668596.0,113746292.0
14530,USP29,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,19,57631411.0,57643155.0
14531,USP3,4.059722,4.07801,-0.004494625968838332,0.004494625968838332,15,63796793.0,63886839.0
14532,USP30,5.703463,0.8846773333333333,1.863605829778839,1.863605829778839,12,109460894.0,109525831.0
14533,USP31,0.8737872,0.318713,1.008545856445381,1.008545856445381,16,23072727.0,23160591.0
14534,USP35,0.2319128,0.163493,0.3495912629783639,0.3495912629783639,11,77899858.0,77925757.0
14535,USP36,1.4505471,6.60706,-1.5161979786702846,1.5161979786702846,17,76792965.0,76836969.0
14536,USP37,2.6692750000000003,3.32855,-0.22072987376820546,0.22072987376820546,2,219314974.0,219433084.0
14537,USP38,4.178143,5.909016666666667,-0.34661254346430215,0.34661254346430215,4,144106070.0,144144983.0
14538,USP39,4.728364000000001,7.379306666666667,-0.4451004212968561,0.4451004212968561,2,85829979.0,85876406.0
14539,USP42,1.3533222999999999,2.05651,-0.4184478391042639,0.4184478391042639,7,6144515.0,6201195.0
14540,USP43,0.1018398,0.10000000000000002,0.018230804394244928,0.018230804394244928,17,9548950.0,9633001.0
14541,USP44,0.16037980000000002,0.18172599999999997,-0.12495530583593277,0.12495530583593277,12,95910336.0,95945266.0
14542,USP45,1.9404669999999995,1.1684783333333335,0.5072263332217344,0.5072263332217344,6,99880190.0,99969604.0
14543,USP46,6.338461000000001,1.50703,1.4364951679560156,1.4364951679560156,4,53460340.0,53525502.0
14544,USP48,7.606313,6.272716666666667,0.19276901940548016,0.19276901940548016,1,22004791.0,22110099.0
14545,USP49,0.17339010000000002,0.10000000000000002,0.5503737833028529,0.5503737833028529,6,41762107.0,41863099.0
14546,USP5,1.758861,0.31327599999999994,1.725337128313567,1.725337128313567,12,6961292.0,6975796.0
14547,USP50,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,15,50792759.0,50838905.0
14548,USP51,1.3747156999999999,1.4372276666666668,-0.04446908036260207,0.04446908036260207,X,55511049.0,55515635.0
14549,USP6NL,1.1306115,7.543150000000001,-1.8978812298631489,1.8978812298631489,10,11502509.0,11653753.0
14550,USP9Y,1.485221,2.562913333333333,-0.5455810495393009,0.5455810495393009,Y,14813160.0,14972764.0
14551,USPL1,4.139279,7.12375,-0.5429126540858926,0.5429126540858926,13,31191830.0,31233686.0
14552,UST,1.3114111000000002,0.6745413333333333,0.6648260582996562,0.6648260582996562,6,149068464.0,149398126.0
14553,UTF1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,135043778.0,135045062.0
14554,UTP14A,1.5787974,1.7813366666666666,-0.12070060083714003,0.12070060083714003,X,129040097.0,129063737.0
14555,UTP15,1.9741916999999998,1.8055733333333333,0.08928087121328576,0.08928087121328576,5,72861268.0,72877794.0
14556,UTP18,3.0733059999999996,6.67552,-0.7756932487222685,0.7756932487222685,17,49337889.0,49375297.0
14557,UTP20,1.5574865000000002,2.1134533333333336,-0.3052499565982056,0.3052499565982056,12,101673887.0,101780394.0
14558,UTP23,1.5775383,1.102513,0.3582734744082822,0.3582734744082822,8,117778742.0,117861702.0
14559,UTP6,5.433946000000001,10.989116666666666,-0.7042398155619244,0.7042398155619244,17,30187923.0,30228731.0
14560,UTS2,0.09999999999999999,0.12251766666666668,-0.20308505128539447,0.20308505128539447,1,7903143.0,7913572.0
14561,UTS2D,0.1263527,0.10000000000000002,0.23390701683029833,0.23390701683029833,3,190984957.0,191048325.0
14562,UTS2R,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,17,80332153.0,80333462.0
14563,UTY,3.3828760000000004,5.73298,-0.5275092300759638,0.5275092300759638,Y,15360259.0,15592553.0
14564,UVRAG,1.8032102,5.43006,-1.1023816627107066,1.1023816627107066,11,75526212.0,75854239.0
14565,UXS1,4.742823999999999,3.5844833333333335,0.28001839423987757,0.28001839423987757,2,106709759.0,106810795.0
14566,UXT,5.819540000000001,8.808176666666666,-0.41445923592368505,0.41445923592368505,X,47511197.0,47518560.0
14567,VAC14,2.1415229000000005,0.7547533333333334,1.042881505386788,1.042881505386788,16,70721342.0,70835071.0
14568,VAMP1,1.3957594999999998,1.4753153333333333,-0.055433040692025044,0.055433040692025044,12,6571403.0,6580153.0
14569,VAMP5,2.2180245,0.19993066666666667,2.4064015740580915,2.4064015740580915,2,85811531.0,85820535.0
14570,VAMP7,3.5623039999999997,2.7511433333333333,0.25839094368638427,0.25839094368638427,X,155110956.0,155173433.0
14571,VANGL1,0.4320525,0.10000000000000002,1.4633769226498943,1.4633769226498943,1,116184574.0,116240845.0
14572,VANGL2,3.825616000000001,0.10000000000000002,3.644304593057704,3.644304593057704,1,160370376.0,160398468.0
14573,VAPB,3.817672000000001,1.3808300000000002,1.016956045114026,1.016956045114026,20,56964178.0,57026157.0
14574,VARS,0.1057162,0.13581866666666667,-0.250562517635855,0.250562517635855,6,31745295.0,31763730.0
14575,VARS2,0.1625326,0.10000000000000002,0.48570841104574064,0.48570841104574064,6,30876019.0,30894236.0
14576,VASH1,0.6259138999999999,3.324495,-1.6698602401513052,1.6698602401513052,14,77228532.0,77249354.0
14577,VASH2,0.16096400000000002,0.10000000000000002,0.47601055150913685,0.47601055150913685,1,213123862.0,213165379.0
14578,VASN,0.36308700000000005,0.10000000000000002,1.2894722889821193,1.2894722889821193,16,4421849.0,4433529.0
14579,VASP,0.22718160000000004,2.759376666666667,-2.4970103901416856,2.4970103901416856,19,46010688.0,46030236.0
14580,VAT1,1.2783245,1.2594009999999998,0.01491402498702957,0.01491402498702957,17,41166622.0,41174459.0
14581,VAT1L,1.1838091,0.10000000000000002,2.4713223833482965,2.4713223833482965,16,77822483.0,78014003.0
14582,VAV1,0.11357590000000002,3.8304603333333334,-3.518268930529939,3.518268930529939,19,6772722.0,6857371.0
14583,VAV2,0.9748566000000002,0.4278596666666667,0.823495123060971,0.823495123060971,9,136627016.0,136857726.0
14584,VAV3,5.943697,0.145421,3.7104536254929292,3.7104536254929292,1,108113782.0,108507766.0
14585,VAX1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,118888032.0,118897812.0
14586,VAX2,0.10053489999999998,0.10000000000000002,0.00533474491055389,0.00533474491055389,2,71127720.0,71160576.0
14587,VBP1,7.637849,3.9557933333333337,0.6579348479600766,0.6579348479600766,X,154425284.0,154468098.0
14588,VDR,0.09999999999999999,0.268733,-0.9885481356390945,0.9885481356390945,12,48235320.0,48336831.0
14589,VEGFC,0.5553366,0.10000000000000002,1.7144042304062268,1.7144042304062268,4,177604689.0,177713881.0
14590,VEPH1,0.1000829,0.10000000000000002,0.0008286565692893463,0.0008286565692893463,3,156977531.0,157251408.0
14591,VEZT,6.646194999999999,4.41863,0.40821481716635805,0.40821481716635805,12,95611522.0,95696566.0
14592,VGF,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,100805790.0,100808874.0
14593,VGLL1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,X,135614311.0,135638966.0
14594,VGLL2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,6,117586721.0,117594728.0
14595,VGLL3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,3,86987119.0,87040269.0
14596,VIL1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,219283815.0,219318018.0
14597,VILL,0.1463479,0.148015,-0.011326956107786114,0.011326956107786114,3,38029550.0,38048679.0
14598,VIP,0.1929737,0.10000000000000002,0.6573837242012198,0.6573837242012198,6,153071933.0,153080900.0
14599,VIPR1,0.09999999999999999,0.7026680000000001,-1.9497143325364585,1.9497143325364585,3,42530791.0,42579059.0
14600,VIPR2,0.1139521,0.10000000000000002,0.13060799866937306,0.13060799866937306,7,158820866.0,158937649.0
14601,VIT,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,2,36923833.0,37041935.0
14602,VKORC1L1,3.8629839999999995,0.7370263333333332,1.6565715988093095,1.6565715988093095,7,65338254.0,65424530.0
14603,VLDLR,0.27558570000000004,0.6976676666666667,-0.9288442161252376,0.9288442161252376,9,2621834.0,2654480.0
14604,VMA21,3.856185000000001,2.3785966666666667,0.4831676748503966,0.4831676748503966,X,150564987.0,150577836.0
14605,VMAC,0.25888030000000006,0.209624,0.211050342998908,0.211050342998908,19,5904852.0,5910261.0
14606,VMO1,0.09999999999999999,0.16632,-0.5087434575616661,0.5087434575616661,17,4688581.0,4689729.0
14607,VNN1,0.09999999999999999,1.0203363333333333,-2.322717404500505,2.322717404500505,6,133002729.0,133035188.0
14608,VNN3,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,6,133043923.0,133055904.0
14609,VOPP1,10.285545,8.95464,0.13856767779240095,0.13856767779240095,7,55503749.0,55640681.0
14610,VPRBP,0.9696514999999998,2.14371,-0.7933565232570591,0.7933565232570591,3,51433298.0,51534010.0
14611,VPREB1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,22,22599087.0,22599927.0
14612,VPREB3,0.17990750000000005,0.10000000000000002,0.5872726439270815,0.5872726439270815,22,24094930.0,24096655.0
14613,VPS11,7.545312,3.08635,0.8939372803190907,0.8939372803190907,11,118938403.0,118952688.0
14614,VPS13A,2.292314,1.5142966666666666,0.4146107029829339,0.4146107029829339,9,79792269.0,80036457.0
14615,VPS13C,10.742744,17.951133333333335,-0.5134227013582812,0.5134227013582812,15,62144588.0,62352672.0
14616,VPS16,0.09999999999999999,0.9692556666666666,-2.2713582369907024,2.2713582369907024,20,2821349.0,2847378.0
14617,VPS18,0.7254206999999999,0.8199623333333333,-0.1225066418220992,0.1225066418220992,15,41186628.0,41196173.0
14618,VPS33A,3.336118,2.0099533333333333,0.5066963510192123,0.5066963510192123,12,122715292.0,122751068.0
14619,VPS33B,1.5328283999999999,0.509946,1.1005650974691692,1.1005650974691692,15,91541646.0,91565833.0
14620,VPS36,3.6402500000000004,3.8119066666666668,-0.0460771407979941,0.0460771407979941,13,52986839.0,53024763.0
14621,VPS37B,0.23779360000000005,0.6527556666666666,-1.0097998182401056,1.0097998182401056,12,123349882.0,123380991.0
14622,VPS37C,0.33740810000000004,0.5882593333333334,-0.5558747168146932,0.5558747168146932,11,60897728.0,60929089.0
14623,VPS37D,0.1063264,0.10000000000000002,0.06134342224103012,0.06134342224103012,7,73082155.0,73086442.0
14624,VPS39,9.922941999999999,5.501573333333333,0.5898153379715201,0.5898153379715201,15,42450899.0,42500514.0
14625,VPS45,11.970279000000001,5.269336666666667,0.8205223426406296,0.8205223426406296,1,150039369.0,150117505.0
14626,VPS4B,6.779611,8.389323333333335,-0.21304013998222518,0.21304013998222518,18,61056423.0,61089693.0
14627,VPS52,1.7331911000000002,0.41517866666666664,1.429010605171177,1.429010605171177,6,33218049.0,33239824.0
14628,VPS53,4.563523,3.4279433333333333,0.286134442887293,0.286134442887293,17,411908.0,618096.0
14629,VPS54,2.135586,3.4407833333333335,-0.4769580765532288,0.4769580765532288,2,64120035.0,64246567.0
14630,VPS72,2.6500379999999994,1.5096766666666668,0.5626784796551287,0.5626784796551287,1,151142463.0,151167797.0
14631,VPS8,4.279917,3.264146666666667,0.2709352461494508,0.2709352461494508,3,184529931.0,184770402.0
14632,VRK1,1.7776547999999999,2.23855,-0.2305333673245414,0.2305333673245414,14,97263641.0,97398059.0
14633,VRK2,0.5264753,4.785566666666667,-2.2071553056176527,2.2071553056176527,2,58134786.0,58387055.0
14634,VRK3,2.145638,0.8122890000000001,0.9713360348639519,0.9713360348639519,19,50479726.0,50528805.0
14635,VRTN,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,14,74769772.0,74826711.0
14636,VSIG1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,X,107288200.0,107322414.0
14637,VSIG10,1.0517348000000002,0.32941966666666667,1.160863749788008,1.160863749788008,12,118501398.0,118573831.0
14638,VSIG2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,11,124617368.0,124622134.0
14639,VSIG4,0.9668173,62.84473333333333,-4.17441287035317,4.17441287035317,X,65241580.0,65259967.0
14640,VSIG8,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,159824106.0,159832447.0
14641,VSTM2A,0.14194050000000002,0.10000000000000002,0.35023776971773063,0.35023776971773063,7,54610018.0,54638773.0
14642,VSTM2B,0.1484319,0.10000000000000002,0.39495608121342396,0.39495608121342396,19,30017491.0,30055226.0
14643,VSTM2L,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,20,36531499.0,36573752.0
14644,VSX1,0.8933565,0.10000000000000002,2.189815531348272,2.189815531348272,20,25051521.0,25062996.0
14645,VSX2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,14,74706175.0,74729441.0
14646,VTCN1,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,1,117686209.0,117753556.0
14647,VTI1A,2.304481,2.657826666666667,-0.1426532578199787,0.1426532578199787,10,114206756.0,114578503.0
14648,VTN,0.10631709999999998,0.10000000000000002,0.061255951897418004,0.061255951897418004,17,26694297.0,26700110.0
14649,VWA1,0.17811150000000003,0.10000000000000002,0.5772395726889721,0.5772395726889721,1,1370241.0,1378262.0
14650,VWA2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,10,115999089.0,116051272.0
14651,VWA3A,0.3280203,0.10000000000000002,1.1879053107248325,1.1879053107248325,16,22103862.0,22168274.0
14652,VWA5A,3.7365240000000006,1.0988773333333333,1.2238667149201086,1.2238667149201086,11,123986069.0,124018428.0
14653,VWA5B1,0.1112107,0.10000000000000002,0.10625641422083514,0.10625641422083514,1,20617412.0,20681387.0
14654,VWA5B2,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,3,183948217.0,183960117.0
14655,VWC2,0.11562140000000001,0.109385,0.05544729114287599,0.05544729114287599,7,49813257.0,49952138.0
14656,VWC2L,0.1250427,0.10000000000000002,0.2234850929822133,0.2234850929822133,2,215275789.0,215443683.0
14657,VWCE,0.22231500000000004,0.10000000000000002,0.7989251090888966,0.7989251090888966,11,61025762.0,61062896.0
14658,VWDE,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,12370511.0,12443567.0
14659,VWF,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,12,6058040.0,6233936.0
14660,WARS,3.777771,7.074136666666667,-0.6273112570100099,0.6273112570100099,14,100800125.0,100843142.0
14661,WARS2,0.8795413000000002,0.6695116666666667,0.2728519306550911,0.2728519306550911,1,119573839.0,119683294.0
14662,WAS,0.12247440000000001,1.6310703333333334,-2.5890896959661145,2.5890896959661145,X,48534985.0,48549818.0
14663,WASF1,1.3856268999999999,0.227252,1.8078484176930594,1.8078484176930594,6,110421022.0,110501207.0
14664,WASF2,10.081841,21.233533333333337,-0.7448458081622644,0.7448458081622644,1,27730730.0,27816669.0
14665,WBP11,9.567039999999999,11.756966666666665,-0.20612211496492397,0.20612211496492397,12,14939410.0,14956474.0
14666,WBP2NL,0.6642958,0.20255333333333334,1.187724305851311,1.187724305851311,22,42394729.0,42454460.0
14667,WBP4,6.418727999999999,4.144583333333333,0.43741770641386307,0.43741770641386307,13,41635410.0,41658137.0
14668,WBP5,7.139811999999999,4.045466666666667,0.5680895328486085,0.5680895328486085,X,102611373.0,102613397.0
14669,WBSCR16,0.9059505999999999,0.4412423333333333,0.7193905459555057,0.7193905459555057,7,74441226.0,74490064.0
14670,WBSCR17,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,70597155.0,71178585.0
14671,WBSCR22,3.3923550000000007,4.73709,-0.33389865265556046,0.33389865265556046,7,73097355.0,73119491.0
14672,WBSCR27,0.11100210000000002,0.10000000000000002,0.10437893406420112,0.10437893406420112,7,73248920.0,73256865.0
14673,WBSCR28,0.09999999999999999,0.10000000000000002,-2.2204460492503136e-16,2.2204460492503136e-16,7,73275489.0,73280223.0
14674,WDFY1,2.444625,2.1777533333333334,0.11559797258321476,0.11559797258321476,2,224720433.0,224810104.0
14675,WDFY2,4.514008,3.650926666666667,0.21220443400729994,0.21220443400729994,13,52158644.0,52334135.0
